year,state_abbr,state_name,population,violent_crime,homicide,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft,rape,violent_crime_rate,homicide_rate,rape_rate,robbery_rate,aggravated_assault_rate,property_crime_rate,burglary_rate,larceny_rate,motor_vehicle_theft_rate
2012,NV,Nevada,2754354,16763,124,4918,10790,77510,22120,45372,10018,931.0,608.6000564923754,4.501963073737072,33.801029206848504,178.55366448902356,391.7433997227662,2814.0899826238747,803.0921225085809,1647.282811141923,363.71504897337087
2012,NY,New York,19576125,79535,683,28633,47382,375268,64389,293562,17317,2837.0,406.2857179344737,3.488943802718873,14.492142852581908,146.26490176171228,242.0397295174607,1916.9677349322196,328.91596268413696,1499.5919774725592,88.45979477552376
2012,OH,Ohio,11553031,34827,478,15396,15140,370435,105312,245372,19751,3813.0,301.45335886314166,4.1374423733477395,33.00432587777181,133.26372966540123,131.04786094662086,3206.3880032867564,911.5529941882784,2123.8755440022624,170.95946509621587
2012,OK,Oklahoma,3815780,18102,220,3248,13012,130969,36094,83131,11744,1622.0,474.3984191960753,5.765531555802483,42.50769174323467,85.12021133293848,341.00498456409963,3432.29955605407,945.9140726142493,2178.6109262064374,307.77455723338346
2012,OR,Oregon,3899801,9638,91,2419,5969,126417,22051,94114,10252,1159.0,247.1408156467471,2.333452399237807,29.7194651727101,62.02880608523358,153.05909198956562,3241.6269445543503,565.4391083032185,2413.302627493044,262.8852087580879
2012,PA,Pennsylvania,12764475,45384,707,15735,25571,276562,57040,204409,15113,3371.0,355.5492881610877,5.538809860961771,26.409233438899758,123.27181493950985,200.32942992171633,2166.653936021654,446.86522555765123,1601.3897947232456,118.39891574075706
2012,RI,Rhode Island,1050304,2657,26,715,1614,27039,5929,18478,2632,292.0,252.9743769422948,2.475473767594906,27.80147462068125,68.07552860885991,153.66979464992994,2574.3975077691794,564.5032295411614,1759.300164523795,250.59411370422276
2012,SC,South Carolina,4723417,26474,332,4511,19919,181049,45222,122340,13487,1712.0,560.484073288469,7.0288098637067185,36.24494724899369,95.50289546741267,421.7074207083558,3833.0090271513186,957.4001194474255,2590.0740925478312,285.53481515606177
2012,SD,South Dakota,834047,2701,23,157,1921,17326,3280,12973,1073,600.0,323.8426611449954,2.757638358509772,71.9383919611245,18.823879229827575,230.3227515955336,2077.3409651974052,393.2632093874806,1555.4279315194467,128.64982429047765
2012,TN,Tennessee,6454914,41213,400,8151,30615,217925,56231,148731,12963,2047.0,638.4748115931521,6.196829268368253,31.71227378087454,126.27588841617408,474.2898201277352,3376.1100457728794,871.1347664740382,2304.151534784197,200.82374451464418
2012,TX,Texas,26060796,106475,1148,30385,67227,876459,205002,606425,65032,7715.0,408.5638826995154,4.405084173177212,29.603854003538494,116.59275487978188,257.96218964301784,3363.1321161487162,786.629848144316,2326.962691392849,249.53957661155093
2012,UT,Utah,2854871,5939,52,1105,3807,86284,13095,67157,6032,975.0,208.0304153847932,1.821448324635334,34.152156086912505,38.705776898500844,133.35103407474452,3022.343216208368,458.68972713653267,2352.3654834141366,211.2880056576987
2012,VA,Virginia,8186628,15676,322,4718,9131,178434,29651,139654,9129,1505.0,191.4829890890364,3.93324333290825,18.383637316853775,57.63056535609044,111.53554308318394,2179.5786983358716,362.1881927455358,1705.8793925899652,111.51111300037086
2012,VT,Vermont,625953,891,8,114,638,15653,4179,11014,460,131.0,142.34295546151228,1.2780512274883258,20.928088850121338,18.212229991708643,101.92458539219399,2500.6669829843454,667.6220099592142,1759.5570274445527,73.48794558057874
2012,WA,Washington,6895318,20553,217,5801,12285,254377,61376,166338,26663,2250.0,298.0718220682498,3.147062978096151,32.63083733049005,84.1295499351879,178.16437182447567,3689.1264478302523,890.1112319982922,2412.3325421684685,386.68267366349164
2012,WI,Wisconsin,5724554,16254,169,4692,10165,140780,27931,104619,8230,1228.0,283.93478339098556,2.9521950530993335,21.45145281186971,81.96271709551522,177.5684184305013,2459.2308850610893,487.915739811346,1827.5484867467405,143.76665850300301
2012,WV,West Virginia,1856680,5943,70,835,4623,44500,11466,30800,2234,415.0,320.0874679535515,3.7701704117026087,22.35172458366547,44.97274705388112,248.9928259043023,2396.7511902966585,617.5539134368873,1658.8749811491477,120.32229571062327
2012,WY,Wyoming,576626,1161,14,61,932,13222,2125,10513,584,154.0,201.34367857155243,2.427916881999771,26.707085701997478,10.57878070014186,161.62989528741332,2292.9940724143553,368.5230981606795,1823.1921557473995,101.27881850627617
2013,AK,Alaska,737259,4709,34,623,3127,21211,2917,16599,1695,925.0,638.7171943645313,4.6116764936067245,125.46472813488882,84.50218986814674,424.13859986788907,2877.007944290948,395.654715642671,2251.4475916875886,229.90563696068818
2013,AL,Alabama,4833996,20834,346,4645,13788,161835,42410,108862,10563,2055.0,430.98918575853185,7.157639352618414,42.51141291800821,96.09027396795528,285.22985951994997,3347.8513428641645,877.3279911692107,2252.00848325071,218.51486844424363
2013,AR,Arkansas,2958765,13705,158,2261,9796,106477,30369,70430,5678,1490.0,463.20001757490036,5.340065872078384,50.358849046815145,76.417018587147,331.0840840688598,3598.6974295018363,1026.4079776528383,2380.385059306839,191.90439254215863
2013,AZ,Arizona,6634997,27576,355,6656,17391,223294,48292,158036,16966,3174.0,415.614355213725,5.3504168879051495,47.83724845693224,100.31654874900471,262.11014111988294,3365.3971508954714,727.8375559175083,2381.854882526699,255.7047124512641
2013,CA,California,38431393,154739,1746,53640,89029,1018907,232058,621557,165292,10324.0,402.63697961715826,4.543160847695528,26.863455092559356,139.57339511476985,231.65696856213359,2651.236191204415,603.8240664344381,1617.3158230304064,430.0963017395701
2013,CO,Colorado,5272086,16099,174,3136,9826,139974,25075,102375,12524,2963.0,305.36300052768485,3.300401397094053,56.20166287120506,59.48309644417788,186.37783981520786,2655.002213545075,475.6181898398471,1941.830994410941,237.55302929428694
2013,CT,Connecticut,3599341,9439,91,3551,4906,71274,12934,52099,6241,891.0,262.24244938170625,2.528240586262874,24.754531454507923,98.6569485914227,136.30272874951274,1980.195819179122,359.3435576123518,1447.4594099308736,173.39285163589668
2013,DC,District of Columbia,649111,8415,103,4082,3835,31097,3316,24547,3234,395.0,1296.3884451195559,15.867856191005854,60.85245820822633,628.8600871037465,590.8080436165772,4790.706057977757,510.8525352366544,3781.6336497147636,498.2198730263391
2013,DE,Delaware,925240,4633,41,1233,2960,29001,6299,21347,1355,399.0,500.7349444468462,4.4312826942198775,43.1239462193593,133.2627210237344,319.9169945095327,3134.4299857334313,680.796333924171,2307.185162768579,146.44848904068135
2013,FL,Florida,19600311,91993,972,23200,61054,607170,138915,433344,34911,6767.0,469.3445935628266,4.959104985630075,34.52496238452543,118.3654687928166,311.49505739985455,3097.7569692644165,708.7387541962981,2210.903694334238,178.1145207338802
2013,GA,Georgia,9994759,37519,563,12704,21361,339808,83459,229190,27159,2891.0,375.3867401905339,5.632952230263881,28.925159676186286,127.1066165777484,213.72201170633528,3399.8618676048113,835.0276379850679,2293.1018146610636,271.73241495867984
2013,HI,Hawaii,1408987,3585,32,934,2111,45266,7777,32928,4561,508.0,254.43811759796225,2.2711352198423405,36.054271614997155,66.28875922914831,149.82395153397442,3212.662714418231,551.9568313973089,2336.9981412177685,323.7077418031536
2013,IA,Iowa,3092341,8443,41,937,6332,67976,15918,47803,4255,1133.0,273.0293974694253,1.3258563657759608,36.63890883961374,30.300668652001832,204.76396361203373,2198.205178536261,514.7556495224816,1545.8515086143475,137.59802039943202
2013,ID,Idaho,1612843,3471,29,220,2548,30230,6693,21999,1538,674.0,215.2100359427421,1.7980671398270012,41.78956042218617,13.64050933661863,157.9818990441103,1874.3299874817324,414.9814954090386,1363.9889313466965,95.35956072599751
2013,IL,Illinois,12890552,51956,722,17733,28161,296048,59093,216059,20896,5340.0,403.05488857265385,5.601001415610441,41.42568914038747,137.56586994878108,218.4623280678748,2296.627793751579,458.4210202945537,1676.103552431269,162.10322102575591
2013,IN,Indiana,6570713,23627,357,7114,13915,187472,42754,130534,14184,2241.0,359.58045953308266,5.433200323922229,34.105887747646264,108.26831121675836,211.77306024475578,2853.1454653399105,650.6752006973977,1986.6032803441576,215.86698429835542
2013,KS,Kansas,2895801,9928,117,1339,7177,85704,17476,61557,6671,1295.0,342.84123805468676,4.040332881990165,44.71992377929284,46.23936520499855,247.8416161884052,2959.595635197308,603.4945080825651,2125.7330873219535,230.3680397927896
2013,KY,Kentucky,4399583,9280,172,3247,4215,104448,26331,72048,6069,1646.0,210.92908123338054,3.9094614194117945,37.41263660669659,73.80244900482614,95.804534202446,2374.043176364669,598.4885385728602,1637.6097461964007,137.94489159540802
2013,LA,Louisiana,4629284,24127,494,5539,16331,165679,41214,115300,9165,1763.0,521.1821093715573,10.67119666885851,38.08364317246468,119.6513326898933,352.77593684034076,3578.9335888660103,890.2888654055358,2490.6659431566522,197.9787803038224
2013,MA,Massachusetts,6708874,27264,138,6705,18118,137274,30716,97437,9121,2303.0,406.3871224888111,2.0569770724565704,34.32766810048899,99.94225558566161,270.0602217302039,2046.1555843797335,457.841360562145,1452.3599638329772,135.9542599846114
2013,MD,Maryland,5938737,28235,384,10048,16124,157918,31950,112551,13417,1679.0,475.4377908972901,6.466021310591797,28.272004636676115,169.1942242938187,271.5055406562035,2659.117586786551,537.9931793578331,1895.2009492927539,225.92345813596393
2013,ME,Maine,1328702,1761,24,335,907,30454,6480,23063,911,495.0,132.53536157844272,1.8062740930622518,37.25440316940894,25.21257588232726,68.26210843364427,2292.011301254909,487.694005126808,1735.7541420122795,68.5631541158213
2013,MI,Michigan,9898193,44757,625,10093,27254,230135,56256,149794,24085,6785.0,452.17344216262507,6.314283829381787,68.54786525176868,101.96810670392061,275.34318637755393,2325.020334519644,568.3461617691229,1513.3469311014646,243.32724164905653
2013,MN,Minnesota,5422060,12710,114,3674,6908,131193,22713,100514,7966,2014.0,234.41275087328432,2.1025219197131717,37.1445539149327,67.76022397391397,127.40545106472447,2419.61542292044,418.899827740748,1853.7972652460505,146.91832993364144
2013,MO,Missouri,6044917,26216,369,5486,18056,189655,38797,134514,16344,2305.0,433.6866825466751,6.104302176522854,38.13121007285956,90.75393425583842,298.69723604145435,3137.429347665154,641.8119553998839,2225.24147147099,270.37592079428055
2013,MS,Mississippi,2992206,8303,217,2413,4649,81548,24969,52192,4387,1024.0,277.4875793979425,7.25217448263923,34.222242719919684,80.642843440592,155.3703187547916,2725.347118480479,834.4679477281978,1744.2649336309064,146.61423712137469
2013,MT,Montana,1014864,2924,23,217,2217,26195,4122,20192,1881,467.0,288.11742263002725,2.2663135158996672,46.01601790978889,21.38217534566208,218.45291585867662,2581.1340238692082,406.162796197323,1989.6261962193948,185.3450314524902
2013,NC,North Carolina,9848917,33587,463,9275,21325,305631,90182,201043,14406,2524.0,341.02226671216744,4.701024488276224,25.62718317151013,94.17279077486388,216.5212682775172,3103.1939856940617,915.6539749497331,2041.2701213747664,146.26988936956215
2013,ND,North Dakota,723857,1979,16,161,1447,15356,2979,10942,1435,355.0,273.3965410295127,2.2103813322244585,49.04283580873018,22.241962155508617,199.9013617330495,2121.413483602424,411.54537429354144,1511.6245335750016,198.24357573388113
2013,NE,Nebraska,1868969,4949,56,1035,3011,49197,8945,35791,4461,847.0,264.79839954541785,2.9963043795804,45.31910374115354,55.37812558688775,161.10486583779615,2632.3069028967307,478.6061192026192,1915.013036599323,238.68774709478862
2013,NH,New Hampshire,1322616,2952,21,645,1708,30409,5283,24188,938,778.0,223.19403364241776,1.5877624344480938,58.82281780955319,48.766989058048594,129.13801133511163,2299.1556128158136,399.4356638661561,1828.799893544309,70.9200554053482
2013,NJ,New Jersey,8911502,25748,404,12084,12071,167634,35883,118005,13746,1189.0,288.9299693811436,4.533466973356456,13.342307503269371,135.60003689613714,135.45415800838063,1881.0970361674158,402.6593945667072,1324.1875499775458,154.25009162316297
2013,NM,New Mexico,2086895,12990,123,1832,9470,78958,21828,51146,5984,1565.0,622.4558494797295,5.8939237479604865,74.99179402892814,87.78592118913505,453.7842105137057,3783.5157015566188,1045.9558339063537,2450.8180814080247,286.74178624224027
2013,NV,Nevada,2791494,16888,163,5183,10060,79177,23047,46132,9998,1482.0,604.980702089992,5.839167126993646,53.08985081107107,185.6711853939145,360.3804987580127,2836.3664761593614,825.6152440234513,1652.5917662728273,358.15946586308263
2013,NY,New York,19695680,77563,644,27241,46130,358603,56444,286676,15483,3548.0,393.8071698971551,3.269752554874978,18.01410258493233,138.30951762010756,234.21379713724025,1820.7190612357635,286.58061057043983,1455.5273034492843,78.61114721603926
2013,OH,Ohio,11572005,33722,478,14483,14370,338414,91090,227799,19525,4391.0,291.41017481413115,4.130658429546133,37.94502335593529,125.15549379731516,124.1789992313346,2924.4197526703456,787.1583187183206,1968.5352711133464,168.72616283867833
2013,OK,Oklahoma,3853118,17187,198,3023,11652,126418,33512,81624,11282,2314.0,446.05433833067144,5.138695466892008,60.05525914337428,78.45594139603303,302.4044423243721,3280.9272905735043,869.7371842751767,2118.388276715117,292.8018295832103
2013,OR,Oregon,3928068,9536,82,2394,5596,125083,20808,94363,9912,1464.0,242.76565476972394,2.0875402360651596,37.27023055609017,60.945991769999914,142.46189220756872,3184.338967655346,529.7260638054128,2402.275113363618,252.33779048631544
2013,PA,Pennsylvania,12781296,42825,611,14739,23680,263176,52000,197410,13766,3795.0,335.05991880635577,4.780422892952327,29.691824678811916,115.31694438498255,185.270726849609,2059.071317963374,406.8445015278576,1544.5225585887379,107.70425784677862
2013,RI,Rhode Island,1053354,2710,31,683,1547,25741,5621,17881,2239,449.0,257.2734332427655,2.9429802326663212,42.62574595055413,64.84049996487411,146.86420709467092,2443.717876421412,533.6287705747545,1697.529985171177,212.55912067548041
2013,SC,South Carolina,4771929,24263,305,3965,17760,173261,40930,119730,12601,2233.0,508.45266138704073,6.391545222068475,46.79449337993084,83.09008788689019,372.17653489815126,3630.8377597403482,857.7244129156154,2509.0482276664216,264.06511915831106
2013,SD,South Dakota,845510,2733,18,156,2052,16274,3383,11955,936,507.0,323.2368629584511,2.128892621021632,59.963808825442634,18.45040271552081,242.69375879646606,1924.755473028113,400.1135409397878,1413.9395157952006,110.70241629312487
2013,TN,Tennessee,6497269,38063,335,7333,27895,207683,51334,144443,11906,2500.0,585.8307544292841,5.156012472317215,38.47770501729265,112.86280435672279,429.3342325829514,3196.4660844425557,790.0858037430803,2223.134058325121,183.24622237435452
2013,TX,Texas,26505637,108757,1140,31810,65351,862289,191062,605440,65787,10456.0,410.3164922993551,4.300971902693755,39.44821246891746,120.0122072146389,246.5551007131049,3253.228737720961,720.8353453267318,2284.1933585674624,248.2000338267667
2013,UT,Utah,2902787,6644,51,1247,3824,88334,13727,67115,7492,1522.0,228.8834833558232,1.7569322172105635,52.43236930577407,42.95871519336417,131.7354666394744,3043.0754995113316,472.8903636401844,2312.088348197784,258.09678767336356
2013,VA,Virginia,8270345,16355,320,4574,9111,171558,26717,136215,8626,2350.0,197.75474904614015,3.869246083446338,28.41477592530904,55.30603620526109,110.1646908321237,2074.375373699646,323.0457737857369,1647.029235177009,104.30036473690032
2013,VT,Vermont,626855,775,10,75,554,13882,3352,10193,337,136.0,123.63305708656706,1.5952652527298978,21.695607437126608,11.964489395474233,88.37769500123633,2214.547223839644,534.7329127150617,1626.0538721075845,53.76043901699755
2013,WA,Washington,6973742,20223,167,5829,11623,259139,58487,172227,28425,2604.0,289.98778561065205,2.3946971367739156,37.340067929097465,83.58496772607876,166.66805281870194,3715.9246786015315,838.6745595119521,2469.6497232045576,407.60039588502127
2013,WI,Wisconsin,5742953,16118,163,4834,9285,125694,24358,93946,7390,1836.0,280.65700694398856,2.838261082756554,31.96961563154008,84.17272438064529,161.67640584904666,2188.664960343572,424.13719910297016,1635.8483170591853,128.67944418141676
2013,WV,West Virginia,1853595,5657,62,653,4242,39929,9908,28055,1966,700.0,305.1907239715256,3.3448514912912475,37.76445232103021,35.228839093761046,228.85258106544313,2154.138309609165,534.528847995382,1513.5452998092896,106.06416180449342
2013,WY,Wyoming,583223,1212,17,74,917,12809,1956,10275,578,204.0,207.8107344874945,2.914837034890599,34.97804441868719,12.688114151876727,157.22973888203998,2196.2439752890405,335.37772001447127,1761.7617960882885,99.10445918628038
2014,AK,Alaska,737046,4684,41,629,3243,20334,3150,15445,1739,771.0,635.5098596288426,5.562746422882697,104.60676809859899,85.34067073154186,439.9996743758191,2758.8508722657743,427.3817373678169,2095.527280522518,235.94185437543925
2014,AL,Alabama,4846411,20727,276,4702,13744,154087,39723,104223,10141,2005.0,427.67730594867004,5.6949359020520545,41.370820592805686,97.02024859220566,283.59130086160667,3179.4043055778798,819.6374595551224,2150.519219273809,209.24762674894887
2014,AR,Arkansas,2966835,14248,175,2037,10220,99452,24816,69001,5635,1816.0,480.24241321138516,5.898541711959041,61.21000999381495,68.65902552720323,344.47483597840795,3352.1244019300025,836.4469207084318,2325.7444380964903,189.9330431250811
2014,AZ,Arizona,6728783,26422,311,6225,16614,213406,43412,152683,17311,3272.0,392.6713047515427,4.621935348487237,48.62692109405222,92.51301461200339,246.9094336969999,3171.5393407693487,645.1686731463922,2269.1027485951026,257.2679190278539
2014,CA,California,38792291,153763,1700,48681,91804,947193,202669,592673,151851,11578.0,396.37514577316404,4.382314001511279,29.846136182057407,125.49142818092389,236.65526740867148,2441.7042035491017,522.4465861013468,1527.8112860104086,391.44633143734666
2014,CO,Colorado,5355588,16487,150,3037,10211,135789,23502,99688,12599,3089.0,307.846682754536,2.8008129079384,57.67807381747812,56.707125342726144,190.66067068639333,2535.463893040316,438.8313664157885,1861.3829144437548,235.24961218077266
2014,CT,Connecticut,3594762,8575,89,3172,4520,69326,12017,51195,6114,794.0,238.54152235947748,2.475824546938017,22.087693149087478,88.23949958300439,125.73850508044761,1928.5282307980333,334.2919503433051,1424.1554795560874,170.08080089864086
2014,DC,District of Columbia,659836,8199,105,3497,4125,34147,3466,26898,3783,472.0,1242.5814899459867,15.913045059681496,71.53292636352063,529.98017689244,625.1553416303445,5175.073806218515,525.2820397795816,4076.4674858601225,573.3242805788105
2014,DE,Delaware,935968,4568,50,1271,2857,27915,5765,20885,1265,390.0,488.0508735341379,5.342062976512017,41.66809121679374,135.7952408629355,305.24547847789665,2982.4737597866592,615.9398611918356,2231.37970528907,135.15419330575403
2014,FL,Florida,19905569,91345,982,21621,61610,583774,121379,426197,36198,7132.0,458.89168001175955,4.933292788565853,35.8291692139019,108.61784458409605,309.51137342519576,2932.716969808801,609.7740788017664,2141.094283715276,181.8486072917584
2014,GA,Georgia,10097132,38955,607,12786,22415,339146,78029,233359,27758,3147.0,385.80262197225903,6.011608048701354,31.167266110812456,126.63001731580809,221.99373049693713,3358.834964225485,772.7837964285304,2311.141421148104,274.9097466488504
2014,HI,Hawaii,1420257,3362,20,952,1842,46022,7470,33003,5549,548.0,236.71772080686807,1.4081958406119455,38.584566032767306,67.03012201312862,129.6948369203602,3240.3994488321478,525.9611464685617,2323.7343663858023,390.7039359777843
2014,IA,Iowa,3109481,8484,60,1047,6227,65100,14363,46594,4143,1150.0,272.8429599666311,1.9295824608672636,36.98366383328922,33.671213942133754,200.25849973034087,2093.5969700409814,461.90988142394184,1498.4494196941548,133.23766892288455
2014,ID,Idaho,1634806,3439,32,203,2559,30440,6466,22297,1677,645.0,210.36135174448833,1.9574188007629039,39.45422270287728,12.417375517339671,156.53233472350848,1861.9946342257124,395.52093642915423,1363.8927187690772,102.58097902748092
2014,IL,Illinois,12882189,47775,690,15271,27485,269647,50759,201003,17885,4329.0,370.8608839693316,5.356232547123785,33.6045372413027,118.54351772047436,213.35659646043075,2093.1768661366477,394.0246490716756,1560.3171169123507,138.83510015262158
2014,IN,Indiana,6597880,24105,333,6894,14681,174909,36909,124144,13856,2197.0,365.3446258495153,5.047075727354847,33.29857469368949,104.48810830145442,222.51086712701658,2650.9878930808077,559.406961023844,1881.5740813715922,210.00685068537166
2014,KS,Kansas,2902507,10235,92,1361,7299,80029,15921,57169,6939,1483.0,352.6261952167557,3.1696736648697144,51.093761358715064,46.89049845530088,251.47226173787007,2757.237105715852,548.5258088955513,1969.6421059449642,239.06919087533637
2014,KY,Kentucky,4412617,9495,164,3343,4432,99909,23426,70108,6375,1556.0,215.17843039629315,3.716615332805906,35.262521084426766,75.76003083884235,100.43926314021815,2264.166593203081,530.8867730872631,1588.8077301972958,144.47208991852227
2014,LA,Louisiana,4648990,23983,476,5725,16400,161192,38541,113251,9400,1382.0,515.8754912357308,10.23878304750064,29.726886915222448,123.14502719945624,352.76479407355146,3467.2477247746283,829.0187761212651,2436.034493513645,202.1944551397185
2014,MA,Massachusetts,6755124,26689,133,6077,18277,125481,24951,92226,8304,2202.0,395.0926733543307,1.9688757748932515,32.59747711514992,89.96133897764128,270.5649814866463,1857.567677514136,369.3640560854249,1365.2747159045489,122.92890552416212
2014,MD,Maryland,5975346,26767,362,9565,15208,150390,28134,109140,13116,1632.0,447.95732330813985,6.0582265863767555,27.312225936372553,160.07441242733057,254.51245835805994,2516.841702555802,470.83465961636364,1826.5051094949147,219.50193344452353
2014,ME,Maine,1330256,1698,21,304,889,26427,5035,20591,801,484.0,127.64460374544448,1.578643509219278,36.38397421248241,22.852744133460025,66.82924189028277,1986.610096101803,378.4985747104317,1547.8975475397217,60.213973851649605
2014,MI,Michigan,9916306,42555,544,8037,27610,202692,44328,137142,21222,6364.0,429.1416581940896,5.485913807016444,64.17712402178795,81.04832585843963,278.4302945068456,2044.0272819334134,447.0213000687958,1382.9948369886931,214.01114487592454
2014,MN,Minnesota,5457125,12505,88,3687,6729,125377,20773,96237,8367,2001.0,229.14996449595714,1.6125707217628331,36.667659252811696,67.56304830840415,123.30668621297846,2297.4918111643037,380.6583136724924,1763.5110062532926,153.32249123851844
2014,MO,Missouri,6063827,26882,404,5592,18483,176436,35293,124769,16374,2403.0,443.3173967529087,6.662459202744405,39.62843926780893,92.2189897567988,304.80750852555656,2909.6476532064653,582.0251798080651,2057.5949808594473,270.0274925389527
2014,MS,Mississippi,2993443,8331,259,2405,4585,86887,23898,58515,4474,1082.0,278.30828915065365,8.65224425519377,36.14566905065505,80.34226808394213,153.16810776086265,2902.577400003942,798.3449158711223,1954.7724810527543,149.46000308006532
2014,MT,Montana,1023252,3361,38,202,2563,25525,3639,19826,2060,558.0,328.46258790600945,3.713650205423493,54.532021437534446,19.740982670935413,250.47593359211612,2494.497934037754,355.63087098779187,1937.548130861215,201.31893218874728
2014,NC,North Carolina,9940387,32718,498,8411,21377,285498,79266,192609,13623,2432.0,329.14211488949076,5.009865310072938,24.465848261239728,84.61441189362145,215.0519894245566,2872.101458424104,797.4136218237782,1937.640858449475,137.04697815085066
2014,ND,North Dakota,740040,2001,23,175,1421,15857,2751,11559,1547,382.0,270.390789687044,3.107940111345333,51.618831414518134,23.64737041241014,192.01664774877034,2142.7220150262146,371.7366628830874,1561.942597697422,209.04275444570564
2014,NE,Nebraska,1882980,5201,53,1044,3226,47526,7936,35063,4527,878.0,276.2111121732573,2.814687357274108,46.62821697522013,55.44403020743715,171.32417763332592,2523.9779498454577,421.4596012703268,1862.10156241702,240.41678615811108
2014,NH,New Hampshire,1327996,2625,16,544,1469,26098,4191,21051,856,596.0,197.66625803089767,1.2048229060930906,44.879653251967625,40.96397880716508,110.6178030656719,1965.2167627010924,315.5882999647589,1585.1704372603533,64.45802547598035
2014,NJ,New Jersey,8938844,23319,352,10499,11188,154945,31707,111534,11704,1280.0,260.8726587017292,3.9378693710282895,14.319524985557418,117.45366626825572,125.1615980768878,1733.3896866306202,354.71029587271016,1247.7452341712194,130.93415658669062
2014,NM,New Mexico,2085567,12465,101,2086,8797,73877,18505,49082,6290,1481.0,597.679192277208,4.842807735258565,71.01186391997956,100.02076174009274,421.80375888187723,3542.2980896801687,887.2886845639579,2353.41276496991,301.59664014630073
2014,NV,Nevada,2838281,18043,170,5954,10562,74574,21924,42466,10184,1357.0,635.7016799957439,5.989540852368036,47.81062903919661,209.77486020587813,372.12664989830114,2627.435408967611,772.4393743959813,1496.1873049215353,358.80872965009456
2014,NY,New York,19748858,75972,616,24036,45295,339113,50738,272624,15751,6025.0,384.6905983120644,3.1191677007348986,30.50809317683078,121.7083033358182,229.35503409868053,1717.1271371742105,256.9161214283884,1380.4545052681021,79.75651047771977
2014,OH,Ohio,11596998,33130,464,12780,14658,322517,79466,224942,18109,5228.0,285.6773796115167,4.001035440378622,45.0806320739212,110.20093303456635,126.39477906265053,2781.0386791478277,685.2290566920852,1939.6571423052758,156.15248015046652
2014,OK,Oklahoma,3879610,16052,180,3073,10937,117445,29963,76719,10763,1862.0,413.75292877376853,4.639641613461147,47.99451491258142,79.20899265647836,281.90977959124757,3027.237273849691,772.3198981340909,1977.4925830173652,277.42479269823514
2014,OR,Oregon,3971202,10294,84,2270,6320,123142,18690,94177,10275,1620.0,259.21622722792745,2.1152285882208965,40.793694201403,57.161534467398035,159.14576997090555,3100.8747477464003,470.63836087914945,2371.498604200945,258.73778266630603
2014,PA,Pennsylvania,12793767,40298,610,13545,22304,246982,45718,188211,13053,3839.0,314.9815062287753,4.767946766577819,30.00679940474139,105.87186713655174,174.33489292090437,1930.486931644136,357.34588569574544,1471.1148014497996,102.0262444985906
2014,RI,Rhode Island,1054907,2320,26,530,1398,22982,4830,16317,1835,366.0,219.924599988435,2.4646722412497026,34.695001549899665,50.24139568701317,132.52353051027248,2178.580671092333,457.8602663552332,1546.7714215565923,173.94898318050784
2014,SC,South Carolina,4829160,24038,322,4018,17513,168281,37163,118173,12945,2185.0,497.767727720763,6.6678262886299065,45.24596410141722,83.20287586246883,362.65106146824706,3484.684707071209,769.5541253551343,2447.0715403921176,268.059041323957
2014,SD,South Dakota,853304,2801,23,199,2101,16036,2817,12209,1010,478.0,328.25347121307294,2.695405154552188,56.017550603301984,23.321114163299363,246.21940129191938,1879.2833503651689,330.1285356684136,1430.7913709533766,118.36344374337867
2014,TN,Tennessee,6547779,39989,369,7268,29757,200911,46798,141464,12649,2595.0,610.7261714239287,5.635498693526461,39.63175910488121,110.99947020203341,454.4594434234875,3068.3839512604195,714.7156310559657,2160.4883121437056,193.18000806074852
2014,TX,Texas,26979078,109711,1192,31021,65862,813515,168085,577018,68412,11636.0,406.65214726759746,4.418238458704927,43.12971703480749,114.98169062708519,244.1225011469999,3015.355083668908,623.019808163941,2138.76100584312,253.57426966184687
2014,UT,Utah,2944498,6464,66,1313,3538,85473,11656,66487,7330,1547.0,219.52808254581936,2.241468664607685,52.538667032546805,44.591641767119555,120.15630508154531,2902.803805606253,395.85695082829056,2258.0079864207755,248.93886835718686
2014,VA,Virginia,8328098,16522,350,4294,9462,161934,23210,131001,7723,2416.0,198.38863567647738,4.202640266721165,29.01022538399524,51.56039230085909,113.61537772490188,1944.4295684320718,278.69508740170926,1573.0002216592552,92.73425937110731
2014,VT,Vermont,626767,643,10,72,444,9721,2092,7375,254,117.0,102.58995767167066,1.595489232840912,18.667224024238674,11.487522476454568,70.8397219381365,1550.9750832446507,333.77634751031883,1176.6733092201728,40.52542651415917
2014,WA,Washington,7063166,20185,178,5641,11586,261257,55381,175317,30559,2780.0,285.7783605822092,2.520116333100482,39.35912025853562,79.86503502820123,164.03408896237184,3698.8653530159136,784.0818126035832,2482.130534663917,432.65300574841365
2014,WI,Wisconsin,5759432,16763,159,5101,9826,120535,21375,89255,9905,1677.0,291.05300661593014,2.7606889012666525,29.117454637887903,88.56776154315217,170.60710153362348,2092.827903862742,371.1303475759415,1549.7187917141828,171.9787645726176
2014,WV,West Virginia,1848751,5850,84,655,4517,38282,9368,26954,1960,594.0,316.42984912516613,4.543608090002385,32.129800065016866,35.429324987518605,244.32711598262827,2070.695296446087,506.720483180266,1457.9572911657654,106.01752210005566
